# Game Session ID 
136 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:46:56 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 11.799999 -16.995480 2.058448 	 26.120035 -16.995480 -3.439261 	 -2.279963 -16.995480 10.516460 	 -7.799999 -16.995480 -11.897273 	                    	                    	                    	                    	
 11.799999 -17.090042 2.005746 	 26.140036 -17.090042 -3.503025 	 -2.259963 -17.090042 10.480778 	 -7.799999 -17.090042 -11.978056 	                    	                    	                    	                    	
 11.799999 -17.184601 1.952844 	 26.160036 -17.184601 -3.566989 	 -2.239962 -17.184601 10.444894 	 -7.799999 -17.184601 -12.059038 	                    	                    	                    	                    	
 11.799999 -17.279160 1.899742 	 26.180037 -17.279160 -3.631154 	 -2.219962 -17.279160 10.408810 	 -7.799999 -17.279160 -12.140221 	                    	                    	                    	                    	
 11.799999 -17.373722 1.846441 	 26.200037 -17.373722 -3.695516 	 -2.199961 -17.373722 10.372528 	 -7.799999 -17.373722 -12.221602 	                    	                    	                    	                    	
 11.799999 -17.468281 1.792938 	 26.220037 -17.468281 -3.760081 	 -2.179961 -17.468281 10.336043 	 -7.799999 -17.468281 -12.303185 	                    	                    	                    	                    	
 11.799999 -17.562843 1.739237 	 26.240038 -17.562843 -3.824845 	 -2.159960 -17.562843 10.299360 	 -7.799999 -17.562843 -12.384967 	                    	                    	                    	                    	
 11.799999 -17.657402 1.685335 	 26.260038 -17.657402 -3.889808 	 -2.139960 -17.657402 10.262478 	 -7.799999 -17.657402 -12.466949 	                    	                    	                    	                    	
 11.799999 -17.751961 1.631233 	 26.280039 -17.751961 -3.954972 	 -2.119959 -17.751961 10.225394 	 -7.799999 -17.751961 -12.549131 	                    	                    	                    	                    	
 11.799999 -17.846523 1.576931 	 26.300039 -17.846523 -4.020336 	 -2.099959 -17.846523 10.188110 	 -7.799999 -17.846523 -12.631514 	                    	                    	                    	                    	
 11.799999 -17.941082 1.522429 	 26.320040 -17.941082 -4.085900 	 -2.079958 -17.941082 10.150626 	 -7.799999 -17.941082 -12.714097 	                    	                    	                    	                    	
 11.799999 -18.035641 1.467726 	 26.340040 -18.035641 -4.151665 	 -2.059958 -18.035641 10.112943 	 -7.799999 -18.035641 -12.796880 	                    	                    	                    	                    	
 11.799999 -18.130203 1.412825 	 26.360041 -18.130203 -4.217628 	 -2.039958 -18.130203 10.075060 	 -7.799999 -18.130203 -12.879861 	                    	                    	                    	                    	
 11.799999 -18.224762 1.357722 	 26.380041 -18.224762 -4.283793 	 -2.019957 -18.224762 10.036975 	 -7.799999 -18.224762 -12.963045 	                    	                    	                    	                    	
 11.799999 -18.319324 1.302421 	 26.400042 -18.319324 -4.350156 	 -1.999957 -18.319324 9.998693 	 -7.799999 -18.319324 -13.046427 	                    	                    	                    	                    	
 11.799999 -18.413883 1.246919 	 26.420042 -18.413883 -4.416720 	 -1.979956 -18.413883 9.960209 	 -7.799999 -18.413883 -13.130009 	                    	                    	                    	                    	
 11.799999 -18.508442 1.191217 	 26.440042 -18.508442 -4.483484 	 -1.959956 -18.508442 9.921525 	 -7.799999 -18.508442 -13.213792 	                    	                    	                    	                    	
 11.799999 -18.603004 1.135315 	 26.460043 -18.603004 -4.550448 	 -1.939955 -18.603004 9.882642 	 -7.799999 -18.603004 -13.297774 	                    	                    	                    	                    	
 11.799999 -18.697563 1.079212 	 26.480043 -18.697563 -4.617613 	 -1.919955 -18.697563 9.843557 	 -7.799999 -18.697563 -13.381957 	                    	                    	                    	                    	
 11.799999 -18.792122 1.022911 	 26.500044 -18.792122 -4.684976 	 -1.899954 -18.792122 9.804275 	 -7.799999 -18.792122 -13.466339 	                    	                    	                    	                    	
 11.799999 -18.886684 0.966408 	 26.520044 -18.886684 -4.752542 	 -1.879954 -18.886684 9.764791 	 -7.799999 -18.886684 -13.550922 	                    	                    	                    	                    	
 11.799999 -18.981243 0.909706 	 26.540045 -18.981243 -4.820305 	 -1.859953 -18.981243 9.725107 	 -7.799999 -18.981243 -13.635704 	                    	                    	                    	                    	
 11.799999 -19.075802 0.852805 	 26.560045 -19.075802 -4.888268 	 -1.839953 -19.075802 9.685224 	 -7.799999 -19.075802 -13.720687 	                    	                    	                    	                    	
 11.799999 -19.170364 0.795703 	 26.580046 -19.170364 -4.956433 	 -1.819952 -19.170364 9.645140 	 -7.799999 -19.170364 -13.805869 	                    	                    	                    	                    	
 11.799999 -19.264923 0.738400 	 26.600046 -19.264923 -5.024797 	 -1.799952 -19.264923 9.604856 	 -7.799999 -19.264923 -13.891252 	                    	                    	                    	                    	
 11.799999 -19.359486 0.680898 	 26.620047 -19.359486 -5.093362 	 -1.779952 -19.359486 9.564372 	 -7.799999 -19.359486 -13.976835 	                    	                    	                    	                    	
 11.799999 -19.454044 0.623197 	 26.640047 -19.454044 -5.162125 	 -1.759951 -19.454044 9.523689 	 -7.799999 -19.454044 -14.062616 	                    	                    	                    	                    	
 11.799999 -19.548603 0.565294 	 26.660048 -19.548603 -5.231090 	 -1.739951 -19.548603 9.482805 	 -7.799999 -19.548603 -14.148600 	                    	                    	                    	                    	
 11.799999 -19.643166 0.507192 	 26.680048 -19.643166 -5.300253 	 -1.719950 -19.643166 9.441722 	 -7.799999 -19.643166 -14.234782 	                    	                    	                    	                    	
 11.799999 -19.737724 0.448890 	 26.700048 -19.737724 -5.369617 	 -1.699950 -19.737724 9.400438 	 -7.799999 -19.737724 -14.321164 	                    	                    	                    	                    	
 11.799999 -19.832283 0.390388 	 26.720049 -19.832283 -5.439181 	 -1.679949 -19.832283 9.358955 	 -7.799999 -19.832283 -14.407746 	                    	                    	                    	                    	
 11.799999 -19.926846 0.331686 	 26.740049 -19.926846 -5.508945 	 -1.659949 -19.926846 9.317271 	 -7.799999 -19.926846 -14.494530 	                    	                    	                    	                    	
 11.799999 -20.021404 0.272783 	 26.760050 -20.021404 -5.578910 	 -1.639948 -20.021404 9.275387 	 -7.799999 -20.021404 -14.581512 	                    	                    	                    	                    	
 11.799999 -20.115963 0.213680 	 26.780050 -20.115963 -5.649075 	 -1.619948 -20.115963 9.233303 	 -7.799999 -20.115963 -14.668696 	                    	                    	                    	                    	
 11.799999 -20.210526 0.154379 	 26.800051 -20.210526 -5.719438 	 -1.599947 -20.210526 9.191020 	 -7.799999 -20.210526 -14.756078 	                    	                    	                    	                    	
 11.799999 -20.305084 0.094876 	 26.820051 -20.305084 -5.790003 	 -1.579947 -20.305084 9.148535 	 -7.799999 -20.305084 -14.843661 	                    	                    	                    	                    	
 11.799999 -20.399647 0.035174 	 26.840052 -20.399647 -5.860767 	 -1.559947 -20.399647 9.105851 	 -7.799999 -20.399647 -14.931444 	                    	                    	                    	                    	
 11.799999 -20.494205 -0.024728 	 26.860052 -20.494205 -5.931731 	 -1.539946 -20.494205 9.062968 	 -7.799999 -20.494205 -15.019426 	                    	                    	                    	                    	
 11.799999 -20.588764 -0.084830 	 26.880053 -20.588764 -6.002895 	 -1.519946 -20.588764 9.019884 	 -7.799999 -20.588764 -15.107609 	                    	                    	                    	                    	
 11.799999 -20.683327 -0.145133 	 26.900053 -20.683327 -6.074260 	 -1.499945 -20.683327 8.976600 	 -7.799999 -20.683327 -15.195992 	                    	                    	                    	                    	
 11.799999 -20.777885 -0.205634 	 26.920053 -20.777885 -6.145823 	 -1.479945 -20.777885 8.933118 	 -7.799999 -20.777885 -15.284574 	                    	                    	                    	                    	
 11.799999 -20.872444 -0.266337 	 26.940054 -20.872444 -6.217588 	 -1.459944 -20.872444 8.889433 	 -7.799999 -20.872444 -15.373357 	                    	                    	                    	                    	
 11.799999 -20.967007 -0.327238 	 26.960054 -20.967007 -6.289552 	 -1.439944 -20.967007 8.845550 	 -7.799999 -20.967007 -15.462339 	                    	                    	                    	                    	
 11.799999 -21.061565 -0.388342 	 26.980055 -21.061565 -6.361717 	 -1.419943 -21.061565 8.801465 	 -7.799999 -21.061565 -15.551523 	                    	                    	                    	                    	
 11.799999 -21.156128 -0.449644 	 27.000055 -21.156128 -6.434082 	 -1.399943 -21.156128 8.757181 	 -7.799999 -21.156128 -15.640905 	                    	                    	                    	                    	
 11.799999 -21.250687 -0.511146 	 27.020056 -21.250687 -6.506646 	 -1.379942 -21.250687 8.712697 	 -7.799999 -21.250687 -15.730489 	                    	                    	                    	                    	
 11.799999 -21.345245 -0.572849 	 27.040056 -21.345245 -6.579411 	 -1.359942 -21.345245 8.668014 	 -7.799999 -21.345245 -15.820271 	                    	                    	                    	                    	
 11.799999 -21.439808 -0.634750 	 27.060057 -21.439808 -6.652373 	 -1.339942 -21.439808 8.623131 	 -7.799999 -21.439808 -15.910253 	                    	                    	                    	                    	
 11.799999 -21.534367 -0.696853 	 27.080057 -21.534367 -6.725538 	 -1.319941 -21.534367 8.578046 	 -7.799999 -21.534367 -16.000437 	                    	                    	                    	                    	
 11.799999 -21.628925 -0.759155 	 27.100058 -21.628925 -6.798902 	 -1.299941 -21.628925 8.532763 	 -7.799999 -21.628925 -16.090818 	                    	                    	                    	                    	
 11.799999 -21.723488 -0.821658 	 27.120058 -21.723488 -6.872468 	 -1.279940 -21.723488 8.487278 	 -7.799999 -21.723488 -16.181402 	                    	                    	                    	                    	
 11.799999 -21.818047 -0.884360 	 27.140059 -21.818047 -6.946231 	 -1.259940 -21.818047 8.441594 	 -7.799999 -21.818047 -16.272184 	                    	                    	                    	                    	
 11.799999 -21.912605 -0.947263 	 27.160059 -21.912605 -7.020196 	 -1.239939 -21.912605 8.395710 	 -7.799999 -21.912605 -16.363167 	                    	                    	                    	                    	
 11.799999 -22.007168 -1.010365 	 27.180059 -22.007168 -7.094360 	 -1.219939 -22.007168 8.349627 	 -7.799999 -22.007168 -16.454351 	                    	                    	                    	                    	
 11.799999 -22.101727 -1.073668 	 27.200060 -22.101727 -7.168725 	 -1.199938 -22.101727 8.303342 	 -7.799999 -22.101727 -16.545734 	                    	                    	                    	                    	
